"idPopulations0","PMID","pNam","popSize","popCountry","popMainChar","pSecChar","inclCrit","ageUni","ageMean","ageSD","ageLow","ageUp","femaleFreq"
NA,"23030536",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"24958190",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9679378",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"25606163",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"36756957",NA,"2","mali",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"18494996",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11934341",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11749882",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"19126377",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"18765141",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"19272280",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17040333",NA,NA,"mali",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"23695055",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"18345970",NA,"90","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"20425202",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11139744",NA,"35","france, china, united states",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17367591",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"20393964",NA,"231","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"3532683",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"24565009",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"27152017",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"2520442",NA,"45","united states",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16370955",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"21481285",NA,"22","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"22644186",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"10682183",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"23839594",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15337193",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"23030539",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"28360584",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"21479704",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15176492",NA,"61","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"23671252",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16688610",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15172512",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12583838",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15172510",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9399007",NA,"126","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"2657381",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"2520376",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12463272",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15172516",NA,NA,"united states",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12828878",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"23671249",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17686395",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15172514",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"10196403",NA,NA,"united states",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"18545906",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11139755",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"19272282",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8756929",NA,"36","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"2124327",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16702840",NA,"1989","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"19109043",NA,"11","",NA,NA,NA,"years",8.5,NA,NA,NA,NA
NA,"16362701",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16218387",NA,NA,"japan",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"19960746",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"18474192",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"26017515",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9058398",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"2520390",NA,NA,"mali",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11480262",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8502384",NA,"630","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15513008",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"20456158",NA,"1800000","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15172506",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11252152",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"34465659",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"24680491",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9173630",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"19271945",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"25907016",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"1595387",NA,NA,"mali",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"6092121",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12928136",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"31359257",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8488383",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"14978412",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17319401",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"2651254",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16218384",NA,"30","united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"21862253",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"20816411",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9679380",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"14732838",NA,"2","united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"10414148",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"18710087",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"7828188",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"18545885",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17883547",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"24680489",NA,NA,"mali",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"2667755",NA,NA,"mali",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"18710086",NA,NA,"mali",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17497267",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"1320494",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"14600739",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16218391",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"18624803",NA,"1613","germany",NA,NA,NA,"years",44.1,12.8,31.3,56.9,NA
NA,"25123846",NA,"2345","united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8827180",NA,NA,"denmark, united states, france, canada",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15875267",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"28474984",NA,"12","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11200795",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9100398",NA,NA,"mali",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12003694",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8480567",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"3550596",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"20098193",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"2259317",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11774052",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"1557189",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15309593",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16218379",NA,"8400000","japan",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17217869",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9498858",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8058292",NA,NA,"hungary",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8053216",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"23549863",NA,"54000000","germany",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17465093",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"3657889",NA,"40","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11903534",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"23968886",NA,"8","canada",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8053218",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8202232",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8751186",NA,NA,"italian, english",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"28500492",NA,"57","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"32164428",NA,"57","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12235833",NA,"3","japan",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"1771917",NA,"4","austria",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11252843",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17592444",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"7491716",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11706113",NA,"95","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11990648",NA,"3","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11783814",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"14615947",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9598291",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"1863914",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"7501227",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8287298",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15509462",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9100403",NA,"62","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9363828",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"1475992",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16522292",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"6373480",NA,"100","united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"2678567",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"2525999",NA,"4","united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16218399",NA,NA,"mali",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15651300",NA,"508","united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"6385101",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8839612",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"2227536",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"1320435",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"23695050",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"1646775",NA,"5","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16218390",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12603372",NA,"28","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9533669",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16499831",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8006530",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"1774158",NA,"2","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12950374",NA,"57","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"3895752",NA,"2","united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"23847154",NA,NA,"denmark",NA,NA,NA,"months",11.7,NA,NA,NA,NA
NA,"18494992",NA,"210","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16141973",NA,"33","united kingdom",NA,NA,NA,"years",NA,NA,20,50,NA
NA,"33767185",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"30225597",NA,"4","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"27122476",NA,"3","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"26044059",NA,"23","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"25911317",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"25887771",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"25795155",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"24308280",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"23986526",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"23677682",NA,NA,"italy",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"21809017",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"21375445",NA,"3","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"20541103",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"19445776",NA,"18","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"18549359",NA,"15","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15228890",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15167062",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12720600",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11588717",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11234673",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8545137",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8081523",NA,"3","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8492007",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"1349547",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"3066019",NA,"2","united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"6341437",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"22284054",NA,"6","mali",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"21533724",NA,"4","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"21422781",NA,NA,"united states",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"19272281",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17131796",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16995362",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16539866",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16218397",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16141970",NA,"800","united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16141963",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15062533",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12583836",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11588716",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11371756",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11139742",NA,NA,"france",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"10682186",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"10234460",NA,NA,"mali",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9498855",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8940958",NA,NA,"mali",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"1805550",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"2259318",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"2259311",NA,NA,"china",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"2520377",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11933372",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11480258",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11200781",NA,"1","finland",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"10824285",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9421543",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"7998013",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"24353996",NA,"231","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"23757264",NA,NA,"mali",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"21375442",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"19949829",NA,"4","saudi arabia, united arab emirates, kuwait",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"18710083",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"18457540",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"18417028",NA,NA,"mali",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17686393",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17372581",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17341172",NA,"3","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16628525",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16539868",NA,NA,"mali",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16522262",NA,NA,"mali",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16362673",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16282044",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16218388",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16113699",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15638035",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12946292",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12697628",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12322770",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12010387",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12003696",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11344075",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11139756",NA,"2","france",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11139745",NA,"33","united states",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11072651",NA,"40","mali",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11013872",NA,"40","united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9949243",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9441248",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9350391",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8746069",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"3069680",NA,"10","united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12387689",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"30832585",NA,"10","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"21779789",NA,"2010","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"20878271",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"27017021",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"21453539",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"34629054",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"29969040",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"20428974",NA,NA,"mali",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"34749910",NA,"13","united states",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"18483751",NA,NA,"austria",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11294958",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"23152245",NA,"4788","mali",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"14631122",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"32880871",NA,"2000000","united states",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"20872187",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"19370688",NA,"4781","mali",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"32794606",NA,"6255","mali",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15376472",NA,"10","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"34003158",NA,"1","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"33025324",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"31466456",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"30926113",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"30392545",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"29333365",NA,"2","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"26742211",NA,NA,"german, english",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"26646787",NA,"79","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"26585270",NA,NA,"french, english",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"26549687",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"26049776",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"23520582",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"23419625",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"21951370",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"20040566",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"19549156",NA,"703","",NA,NA,NA,"years",43.1,NA,NA,NA,NA
NA,"18345969",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"18052770",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17372580",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16539867",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16213917",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15743544",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15099542",NA,"500","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12603364",NA,"421","norway",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12558762",NA,"123","brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11252140",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9825568",NA,"9","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9629347",NA,"6","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9474714",NA,"993","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8706108",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"2052380",NA,"53","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"1997350",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"2259321",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"2688768",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"36786376",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"35994191",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"35133312",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"34749918",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"34312533",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"33249916",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"32671593",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"30188411",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
