"idPopulations0","PMID","pNam","popSize","popCountry","popMainChar","pSecChar","inclCrit","ageUni","ageMean","ageSD","ageLow","ageUp","femaleFreq","ageClass","sexClass","popDisease","popComorbidity","fromCode","projectName","uploadDate"
,"27228655",,,"russia",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"27209028",,,"",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"27184740",,,"",,"parkinson's disease, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"27177268",,"95","china",,"parkinson's disease, ",,,,,,,,,,"single-nucleotide polymorphisms (SNPs) in the dopamine",,1,"projTutoParkinson","2023-12-28"
,"27176479",,,"china",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"27163819",,,"",,"type 2 diabetes, dementia, , type 1 diabetes, diabetes",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"27137201",,,"united states",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"27123856",,,"",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"27112681",,,"mali",,"dementia, encephalitis",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"27079711",,,"sweden",,"dementia, ",,,,,,,,,,"dementia",,1,"projTutoParkinson","2023-12-28"
,"27077117",,,"",,"cognitive impairment, type 2 diabetes",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"27037153",,,"nigeria",,"cognitive impairment, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"27035632",,"306","",,"stroke, cognitive impairment",,,,,,,,,,"dementia",,1,"projTutoParkinson","2023-12-28"
,"26990757",,,"",,"cognitive impairment, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26988810",,,"mali",,"type 2 diabetes, cognitive impairment, dementia, diabetes",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26967227",,,"united states",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26956928",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26949060",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26944122",,,"",,"atherosclerosis, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26940919",,"400","united states",,"cardiovascular disease, stroke, dementia, atherosclerosis",,,,,,,,,,"atherosclerosis",,1,"projTutoParkinson","2023-12-28"
,"26923521",,,"",,"parkinson's disease, anxiety, cognitive impairment",,,,,,,,,,"worse olfaction",,1,"projTutoParkinson","2023-12-28"
,"26918441",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26915334",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26893155",,"70","",,"parkinson's disease, ",,,,,,,,,,"Substantia nigra hyperechogenicity",,1,"projTutoParkinson","2023-12-28"
,"26891605",,,"united kingdom",,"cancer, dementia, chronic obstructive pulmonary disease",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26890571",,,"",,"progressive supranuclear palsy, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26888983",,"436","",,"dementia, ",,,,,,,,,,"small vessel disease",,1,"projTutoParkinson","2023-12-28"
,"26857292",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26836160",,,"",,"alzheimer's disease, ischemic stroke, cognitive impairment, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26831542",,"70","",,"cognitive impairment, dementia",,,,,,,,,,"weight",,1,"projTutoParkinson","2023-12-28"
,"26812511",,,"",,"cognitive impairment, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26779005",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26762507",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26746235",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26709470",,,"",,"dementia, disability, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26708056",,,"mali",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26685935",,,"",,"anxiety, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26646927",,,"united kingdom",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26599300",,,"",,"parkinson's disease, cognitive impairment, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26586657",,,"netherlands",,"dementia, ",,,,,,,,,,"Higher CVR",,1,"projTutoParkinson","2023-12-28"
,"26582557",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26579527",,,"united states",,"sepsis, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26569387",,"1630","",,"cognitive impairment, dementia, ",,,,,,,,,,"Olfactory Dysfunction",,1,"projTutoParkinson","2023-12-28"
,"26560503",,"149","",,"cognitive impairment, dementia",,,,,,,,,,"Subjective Cognitive Decline and Mild Cognitive Impairment",,1,"projTutoParkinson","2023-12-28"
,"26484926",,,"finland",,"dementia, ",,,,,,,,,,"Incident dementia cases",,1,"projTutoParkinson","2023-12-28"
,"26478197",,,"",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26475692",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26474317",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26459688",,,"mali",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26441820",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26402110",,,"mexico",,"alzheimer's disease, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26402087",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26401513",,,"finland",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26376900",,,"france",,"dementia, rich",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26358191",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26351617",,,"mali",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26343034",,,"",,"parkinson's disease, cardiovascular disease",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26338288",,,"",,"type 2 diabetes, stroke, dementia, obesity, cancer, depression, cancer, cancer, depression",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26306001",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26301984",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26284039",,,"",,"neuroblastoma, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26271532",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26268663",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26265379",,"153","iran",,"alzheimer's disease, dementia",,,,,,,,,,"dementia",,1,"projTutoParkinson","2023-12-28"
,"26256787",,,"",,"alzheimer's disease, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26253444",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26222988",,,"israel",,"stroke, cognitive impairment, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26208108",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26199040",,,"",,"dysphagia , ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26167811",,,"mali",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26147946",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26139023",,,"",,"dementia, cognitive impairment",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26076170",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26058529",,,"",,"alzheimer's disease, cognitive impairment, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26042034",,,"",,"alzheimer's disease, dementia, cognitive impairment",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26036286",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26019415",,,"india",,"cognitive impairment, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26011114",,,"",,"alzheimer's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26010236",,,"united states",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"26003253",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"25987416",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"25966061",,,"china",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"25950750",,"1808","denmark",,"parkinson's disease, ",,,,,,,,,,"smoking",,1,"projTutoParkinson","2023-12-28"
,"25938784",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"25936935",,"19940","",,"alzheimer's disease, amyotrophic lateral sclerosis, cognitive impairment",,,,,,,,,,"frontotemporal lobar degeneration",,1,"projTutoParkinson","2023-12-28"
,"25923334",,,"ireland",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"25918047",,"555","",,"dementia, cardiovascular disease",,,,,,,,,,"dementia",,1,"projTutoParkinson","2023-12-28"
,"25894876",,,"mali",,"alzheimer's disease, dementia, stroke, cognitive impairment, hypertension , hypertension ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"25828685",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"25817513",,,"",,"restless legs syndrome, genes",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"25809805",,,"",,"alzheimer's disease, obesity",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"25731053",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"25726616",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"25707861",,"12162","",,"atherosclerosis, ",,,,,,,,,,"decreased HRV",,1,"projTutoParkinson","2023-12-28"
,"25686757",,,"",,"dementia, cognitive impairment",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"25659591",,,"",,"parkinson's disease, ",,,,,,,,,,"prolonged step initiation duration",,1,"projTutoParkinson","2023-12-28"
,"25602369",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"25594420",,,"",,"alzheimer's disease, cognitive impairment, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"25589886",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"25557281",,,"mali",,"parkinson's disease, depression",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"25541470",,,"china, peru",,"chronic kidney disease, cardiovascular disease, dementia, diabetes, dyslipidemia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"25538578",,,"",,"parkinson's disease, dementia, cognitive impairment",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"25531664",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"25501556",,,"",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"25494715",,,"",,"dementia, atrial fibrillation",,,,,,,,,,"dementia",,1,"projTutoParkinson","2023-12-28"
,"25416111",,,"",,"dementia, cognitive impairment",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"25411230",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"25408211",,,"",,"dementia, ",,,,,,,,,,"dementia",,1,"projTutoParkinson","2023-12-28"
,"25394906",,"2172","",,"cognitive impairment, dementia",,,,,,,,,,"memory impairment",,1,"projTutoParkinson","2023-12-28"
,"25311240",,,"france",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"25290346",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"25234230",,,"",,"psychosis, schizophrenia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"25227208",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"25217967",,,"mali",,"parkinson's disease, depression, constipation",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"25217292",,"2189","",,"alzheimer's disease, dementia",,,,,,,,,,"dementia",,1,"projTutoParkinson","2023-12-28"
,"25217056",,,"denmark",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"25208536",,,"",,"alzheimer's disease, anxiety, depression, insomnia, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"25196649",,,"china",,"stroke, atherosclerosis",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"25187222",,,"",,"dementia, cognitive impairment",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"25182740",,,"",,"cognitive impairment, cardiovascular disease, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"25166511",,,"china",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"25154783",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"25153085",,,"",,"cognitive impairment, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"25150735",,,"israel",,"diabetes, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"25129614",,,"mali",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"25129432",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"25123647",,,"united kingdom",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"25104848",,,"united states",,"stroke, dementia",,,,,,,,,,"stroke",,1,"projTutoParkinson","2023-12-28"
,"25096617",,"381","spain",,"frontotemporal dementia, ",,,,,,,,,,"frontotemporal dementia",,1,"projTutoParkinson","2023-12-28"
,"25042507",,,"",,"parkinson's disease, dementia, multiple system atrophy",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"24929570",,,"new zealand",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"24923570",,,"taiwan, japan",,"alzheimer's disease, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"24898649",,,"",,"alzheimer's disease, dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"24893584",,,"united states",,"dementia, ",,,,,,,,,,"dementia",,1,"projTutoParkinson","2023-12-28"
,"24860139",,,"mali",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"24787916",,"40","",,"dementia, cognitive impairment, depression",,,,,,,,,,"dementia",,1,"projTutoParkinson","2023-12-28"
,"24787913",,,"mali",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"24780553",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"24757111",,,"",,"parkinson's disease, cognitive impairment, genes",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"24750253",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"24685627",,,"",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"24680743",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"24662628",,,"",,"hearing loss, dementia",,,,,,,,,,"hearing loss",,1,"projTutoParkinson","2023-12-28"
,"24657736",,,"",,"obesity, neurological disorders, cardiovascular disease, metabolic syndrome, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"24656833",,,"",,"alzheimer's disease, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"24655770",,,"japan",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"24634790",,,"united kingdom",,"parkinson's disease, multiple system atrophy",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"24622826",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"24612314",,,"",,"parkinson's disease, depression",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"24559472",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"24496967",,,"",,"dementia, stroke, cognitive impairment, disability",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"24495787",,,"",,"dementia, hearing loss",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"24483280",,,"",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"24481144",,,"singapore, china",,"cognitive impairment, dementia",,,,,,,,,,"cognitive impairment",,1,"projTutoParkinson","2023-12-28"
,"24423222",,,"",,"dementia, cognitive impairment",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"24386372",,"520","",,"dementia, ",,,,,,,,,,"dementia",,1,"projTutoParkinson","2023-12-28"
,"29261218",,,"australia",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"24372923",,,"",,"cognitive impairment, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"24372222",,,"",,"ischemic stroke, disability, stroke, hypertension , cognitive impairment, cognitive impairment, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"24366927",,,"",,"parkinson's disease, anxiety, depression",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"24351802",,,"",,"cardiovascular disease, dementia, coronary artery disease, stroke, heart failure",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"24324616",,,"",,"anxiety, schizophrenia, attention deficit hyperactivity disorder , depression, depression, depression",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"24322485",,,"singapore",,"dementia, cognitive impairment",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"24262156",,,"",,"parkinson's disease, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"24250019",,,"",,"cognitive impairment, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"24179289",,"100","mali",,"",,,,,,,,,,"antidepressants",,1,"projTutoParkinson","2023-12-28"
,"24167945",,,"",,"parkinson's disease, depression, cognitive impairment, dementia, peripheral neuropathy",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"24156912",,,"",,"parkinson's disease, genes",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"24113841",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"24100124",,,"",,"cognitive impairment, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"24095264",,,"mali",,"cognitive impairment, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"24095141",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"24068787",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"24036895",,,"",,"cognitive impairment, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"24027076",,,"france",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"24021225",,,"united states",,"cognitive impairment, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"24021219",,"500","",,"cognitive impairment, ",,,,,,,,,,"low education",,1,"projTutoParkinson","2023-12-28"
,"24012374",,,"",,"alzheimer's disease, dementia",,,,,,,,,,"symptomatic Alzheimer's disease",,1,"projTutoParkinson","2023-12-28"
,"23868039",,,"tunisia",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"23850330",,,"",,"alzheimer's disease, dementia, neurodegenerative diseases ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"23843975",,,"mali",,"parkinson's disease, deep vein thrombosis",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"23794434",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"23745510",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"23734114",,,"sweden",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"23708941",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"23701137",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"23692610",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"23689486",,,"",,"atrial fibrillation, stroke",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"23650246",,,"",,"dementia, cardiovascular disease, depression",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"23642578",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"23628985",,,"australia",,"alzheimer's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"23583627",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"23557952",,,"",,"atherosclerosis, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"23537529",,,"",,"cognitive impairment, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"23519133",,,"china",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"23478303",,,"",,"alzheimer's disease, cognitive impairment, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"23459207",,"450","mali, italy",,"",,,,,,,,,,"thyroid hormone abnormalities",,1,"projTutoParkinson","2023-12-28"
,"23433314",,"9955","denmark",,"parkinson's disease, ",,,,,,,,,,"pre",,1,"projTutoParkinson","2023-12-28"
,"23419373",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"23413260",,,"",,"parkinson's disease, disability, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"23412356",,,"",,"hypertension , ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"23394771",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"23379990",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"23373309",,,"",,"diabetes, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"23369853",,,"sweden",,"dementia, heart failure",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"23334703",,,"",,"alzheimer's disease, dementia, genes",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"23311554",,,"iceland",,"cognitive impairment, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"23308393",,,"",,"cognitive impairment, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"23280594",,,"",,"dementia, ",,,,,,,,,,"dementia",,1,"projTutoParkinson","2023-12-28"
,"23277227",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"23275314",,"3859","",,"dementia, ",,,,,,,,,,"elevated ankle blood pressure",,1,"projTutoParkinson","2023-12-28"
,"23275044",,,"spain",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"23274709",,,"",,"cognitive impairment, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"23227021",,,"",,"cognitive impairment, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"23178162",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"23173973",,,"",,"insulin resistance, diabetes, cardiovascular disease, dementia, cancer, obesity",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"23151427",,,"australia",,"dementia, ",,,,,,,,,,"BMI",,1,"projTutoParkinson","2023-12-28"
,"23127855",,,"",,"heart failure, dementia, neurodegenerative diseases ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"23115051",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"23114514",,,"",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"23110433",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"23082896",,,"china",,"type 2 diabetes, dementia, anxiety",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"23076077",,,"",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"23058689",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"23032990",,,"",,"parkinson's disease, , genes",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"23000119",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"22982688",,"5717","",,"dementia, ",,,,,,,,,,"peripheral inflammatory markers",,1,"projTutoParkinson","2023-12-28"
,"22978820",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"22961963",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"22942498",,"4894","france",,"",,,,,,,,,,"dementia",,1,"projTutoParkinson","2023-12-28"
,"22938939",,,"united kingdom",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"22875086",,,"australia",,"frontotemporal dementia, amyotrophic lateral sclerosis, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"22846712",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"22843270",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"22825311",,,"",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"22811931",,,"",,"alzheimer's disease, dementia, cognitive impairment",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"22791632",,,"mali",,"cognitive impairment, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"22785397",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"22748937",,,"sweden",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"22687956",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"22573143",,,"mali",,"cognitive impairment, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"22523513",,"5","",,"parkinson's disease, ",,,,,,,,,,"Sleep",,1,"projTutoParkinson","2023-12-28"
,"22520089",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"22461977",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"22457713",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"22377559",,,"austria, mali",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"22357642",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"22327139",,,"",,", dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"22322798",,,"",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"22285144",,,"italy",,"park9, genes, insulinoma",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"22284733",,,"",,"alzheimer's disease, dementia, cognitive impairment",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"22258517",,,"",,"alzheimer's disease, dementia, genes",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"23814703",,,"united states",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"22182824",,,"mali",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
