"idPopulations0","PMID","pNam","popSize","popCountry","popMainChar","pSecChar","inclCrit","ageUni","ageMean","ageSD","ageLow","ageUp","femaleFreq","ageClass","sexClass","popDisease","popComorbidity","fromCode","projectName","uploadDate"
,"28382896",,,"china",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"28372549",,,"",,,,,,,,,,,,"Iron deficiency anemia",,1,"ckdIronPub","2023-12-21"
,"28339831",,"616","",,,,,,,,,,,,"anemia and iron deficiency",,1,"ckdIronPub","2023-12-21"
,"28328097",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"28328083",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"28263291",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"28196143",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"28186534",,,"",,,,,,,,,,,,"chronic kidney disease",,1,"ckdIronPub","2023-12-21"
,"28153964",,,"united kingdom",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"28140480",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"28135334",,"4289","",,,,,,,,,,,,"chronic kidney disease",,1,"ckdIronPub","2023-12-21"
,"28083917",,,"united states, mali",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"28082519",,,"",,,,,,,,,,,,"Iron Deficiency Anemia",,1,"ckdIronPub","2023-12-21"
,"29533917",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"28033601",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"27994861",,"67","nigeria",,,,,,,,,,,,"iron deficiency",,1,"ckdIronPub","2023-12-21"
,"27190361",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"27771699",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"27321965",,"2369","",,,,,,,,,,,,"chronic kidney disease",,1,"ckdIronPub","2023-12-21"
,"27557350",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"27737531",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"27737394",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"27733366",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"27716569",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"27678472",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"27651467",,"8829","",,,,,,,,,,,,"chronic kidney disease",,1,"ckdIronPub","2023-12-21"
,"27545638",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"27475656",,,"mali",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"27462400",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"27276035",,"626","",,,,,,,,,,,,"oral iron",,1,"ckdIronPub","2023-12-21"
,"27236133",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"27236132",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"27236131",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"27236130",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"27236129",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"27236128",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"27236127",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"27185524",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"27136325",,,"south africa",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"27121474",,"9004","",,,,,,,,,,,,"heart failure",,1,"ckdIronPub","2023-12-21"
,"27101282",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"27050633",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"27043030",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"26990350",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"26985378",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"26893577",,,"mali",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"26813504",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"26759045",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"26649664",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"26634903",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"26591346",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"26535997",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"26508682",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"26498106",,,"france",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"26427143",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"26422625",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"26417695",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"26416943",,"2463","united states",,,,,,,,,,,,"bacterial infection",,1,"ckdIronPub","2023-12-21"
,"26385819",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"26381391",,,"united states",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
,"26374719",,,"",,,,,,,,,,,,,,1,"ckdIronPub","2023-12-21"
