"idPopulations0","PMID","pNam","popSize","popCountry","popMainChar","pSecChar","inclCrit","ageUni","ageMean","ageSD","ageLow","ageUp","femaleFreq","ageClass","sexClass","popDisease","popComorbidity","fromCode","projectName","uploadDate"
,"12056987",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"12020561",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"28805512",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"11708672",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"8205029",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"7904704",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"10449006",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"9287867",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"10914444",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"11033373",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"20186721",,,"",,,,,,,,,,,,"chronic fatigue syndrome, fibromyalgia, ",,1,"allChronicFatigue","2023-12-05"
,"11914449",,,"",,,,,,,,,,,,,,1,"allChronicFatigue","2023-12-05"
,"12622304",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"37231733",,,"",,,,"years",,,,,,,,,,1,"allChronicFatigue","2023-12-05"
,"12528078",,,"mali",,,,,4,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"24058124",,,"united kingdom",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"27846583",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"12647509",,,"united states",,,,,,,,,,,,"disability, ",,1,"allChronicFatigue","2023-12-05"
,"7744284",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"7839497",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"37336647",,"31","taiwan",,,,"year",71.7,13.1,,,"16.1",,,"Chronic fatigue root fracture","chronic fatigue root fracture",1,"allChronicFatigue","2023-12-05"
,"23693129",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"9683977",,,"",,,,,,,,,,,,"diabetes, ",,1,"allChronicFatigue","2023-12-05"
,"10901768",,,"australia",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"26674166",,,"poland",,,,,,,,,,,,,,1,"allChronicFatigue","2023-12-05"
,"29182007",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"22021430",,,"",,,,,,,,,,,,,,1,"allChronicFatigue","2023-12-05"
,"22736201",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"10190912",,,"",,,,,,,,,,,,"chronic fatigue syndrome, ",,1,"allChronicFatigue","2023-12-05"
,"11719632",,,"",,,,,,,,,,,,,,1,"allChronicFatigue","2023-12-05"
